keyword,ws,wsk,superwsk,domains_count,domains_list,domains_top10_count,our_status,our_intent,our_cluster,min_competitor_pos,top_competitor_url,tier_freq,intent_marker,cluster_hint,multi_cluster
порубочный билет в москве как и где получить,5,5,5,3,arborist.su;lesoruby.com;virubka-dereva.ru,1,not_planned,,,4,/services/oformlenie-dokumentatsii/oformlenie-porubochnogo-bileta,НЧ,информационный,,False
порубочный билет на вырубку деревьев цена,5,5,5,3,arborist.su;forest-service.ru;virubka-dereva.ru,2,not_planned,,,7,/services/oformlenie-dokumentatsii/oformlenie-porubochnogo-bileta,НЧ,коммерческий,arboristika,False
коммерческое предложение по спилу деревьев,17,5,5,3,forest-service.ru;spilservis.ru;virubka-dereva.ru,3,not_planned,,,3,/,НЧ,коммерческий,arboristika,False
спил деревьев видео,136,5,5,3,drovosek-mo.ru;lesoruby.com;spilservis.ru,0,not_planned,,,21,/spil-derevev,НЧ,коммерческий,arboristika,False
как спиливают большие деревья,660,5,5,2,lesoruby.com;spilservis.ru,0,not_planned,,,15,/blog/kak-ubrat-vysokoe-derevo-nichego-ne-razrushiv-vokrug,НЧ,коммерческий,arboristika,False
кронирование березы,81,5,5,4,lesoruby.com;lesovod.su;spilservis.ru;virubka-dereva.ru,2,planned,общий,localFALLBACK-WITHFREQ-20260425T151607Z:18,1,/blog/kak-pravilno-obrezat-berezu-i-formirovat-kronu,НЧ,общий,arboristika,False
формирование березы обыкновенной в саду,6,5,5,2,lesoruby.com;spilservis.ru,1,not_planned,,,5,/blog/kak-pravilno-obrezat-berezu-i-formirovat-kronu,НЧ,общий,,False
аренда дробильной установки,21,5,5,2,snosim.com;virubka-dereva.ru,1,not_planned,,,8,/arenda-spectehniki/more/1811,НЧ,общий,,False
разбор дома из бревна,181,5,5,3,demontazhmsk.ru;demonti.ru;snos24.ru,0,not_planned,,,14,/uslugi/razborka-derevyannogo-doma,НЧ,общий,,False
демонтаж дома из бруса цена,17,5,5,3,demontazhmsk.ru;demonti.ru;snos24.ru,0,not_planned,,,12,/demontazh-doma-iz-brusa,НЧ,коммерческий,demontazh-b2c,False
разбор и вывоз старого деревянного дома,18,5,5,3,demontazhmsk.ru;demonti.ru;snos24.ru,0,not_planned,,,14,/,НЧ,коммерческий,vyvoz-musora;arboristika,True
разобрать сгоревший дом и вывести сколько стоит,5,5,5,3,demontazhmsk.ru;demonti.ru;snos24.ru,1,not_planned,,,8,/demontazh-doma-posle-pozhara,НЧ,коммерческий,,False
снос бани,233,5,5,2,demontazhmsk.ru;snos24.ru,0,planned,общий,localFALLBACK-WITHFREQ-20260425T151607Z:43,16,/services/demontazh-bani,НЧ,коммерческий,demontazh-b2c,False
снос сарая и вывоз мусора цена,5,5,5,3,demontazhmsk.ru;demonti.ru;snos24.ru,2,planned,коммерческий,localFALLBACK-WITHFREQ-20260425T151607Z:24,8,/uslugi/demontazh-saraya,НЧ,коммерческий,vyvoz-musora;demontazh-b2c,True
покраска на высоте,1674,5,5,2,formula-v.ru;promalper.ru,1,not_planned,,,8,/pokrasochnye-raboty.html,НЧ,общий,,False
покраска металлоконструкций промышленный альпинизм,7,5,5,2,formula-v.ru;promalper.ru,0,not_planned,,,27,/pokraska-metallokonstrukczij.html,НЧ,общий,,False
покрасить фасад дома цена за квадратный метр,6,5,5,2,formula-v.ru;promalper.ru,0,not_planned,,,19,/uslugi/remont-fasadov/okraska-fasadov,НЧ,коммерческий,,False
строитель высотник,85,5,5,2,formula-v.ru;promalper.ru,0,not_planned,,,12,/uslugi/montazhnye-raboty,НЧ,общий,,False
правильно спилить дерево бензопилой в нужном направлении,9,5,5,2,arbogarden.ru;lesoruby.com,0,not_planned,,,15,/stati/valka-derevev-benzopiloj,НЧ,коммерческий,arboristika,False
как свалить дерево в нужном направлении,8,5,5,2,arbogarden.ru;lesoruby.com,0,not_planned,,,13,/stati/valka-derevev-benzopiloj,НЧ,информационный,arboristika,False
признаки аварийности дерева нормативные акты,5,5,5,2,arbogarden.ru;lesoruby.com,1,not_planned,,,5,/stati/kak-opredelit-avarijnoe-derevo,НЧ,общий,arboristika,False
обрезка сосны весной для формирования кроны,13,5,5,2,drovosek-mo.ru;lesoruby.com,0,not_planned,,,28,/articles/obrezka-sosny-obyknovennoj,НЧ,коммерческий,,False
заказ контейнера для строительного мусора,172,5,5,2,gsvm.ru;mmusor.ru,1,not_planned,,,4,/,НЧ,коммерческий,vyvoz-musora,False
как заказать контейнер для вывоза мусора в москве,12,5,5,2,gsvm.ru;mmusor.ru,0,not_planned,,,22,/,НЧ,коммерческий+локальный,vyvoz-musora,False
организация по мусору,2756,5,5,2,gsvm.ru;mmusor.ru,0,not_planned,,,11,/,НЧ,коммерческий,vyvoz-musora,False
плотность бытового мусора кг м3,5,5,5,2,gsvm.ru;mmusor.ru,0,not_planned,,,14,/tablitsa-plotnosti-musora,НЧ,общий,vyvoz-musora,False
сносимые здания,2261,5,5,2,snos24.ru;snosim.com,0,not_planned,,,17,/price,НЧ,коммерческий,demontazh-b2c,False
демонтаж фундамента стоимость услуги в подмосковье,5,5,5,3,demonti.ru;snos24.ru;snosim.com,0,not_planned,,,11,/services/demontazh-fundamenta,НЧ,коммерческий+локальный,demontazh-b2c,False
демонтаж монолита цена,15,5,5,2,demonti.ru;snosim.com,1,not_planned,,,5,/services/demontazh-monolitnykh-konstruktsiy,НЧ,коммерческий,demontazh-b2c,False
дом под разбор бесплатно,25,5,5,2,demonti.ru;snosim.com,0,not_planned,,,14,/razobrat-dom,НЧ,общий,,False
демонтаж фундамента цена за погонный метр,5,5,5,3,demonti.ru;snos24.ru;snosim.com,1,not_planned,,,7,/demontazh-fundamenta,НЧ,коммерческий,demontazh-b2c,False
демонтаж бетонного фундамента цена за м3,5,5,4,2,demonti.ru;snosim.com,0,not_planned,,,13,/price,НЧ,коммерческий,demontazh-b2c,False
дом снос,125547,5,3,3,demonti.ru;snos24.ru;snosim.com,0,not_planned,,,15,/services/snos-domov,НЧ,коммерческий,demontazh-b2c,False
снести здание,5963,5,5,3,demonti.ru;snos24.ru;snosim.com,0,not_planned,,,14,/demontazh-zdanij,НЧ,общий,,False
вывоз дома,20877,5,5,2,demonti.ru;snos24.ru,0,not_planned,,,15,/,НЧ,коммерческий,vyvoz-musora,False
сруб под разбор,75,5,5,2,demonti.ru;snos24.ru,0,not_planned,,,33,/razborka-sruba,НЧ,общий,,False
разборка и сборка сруба,38,5,1,2,demonti.ru;snos24.ru,0,not_planned,,,36,/razborka-sruba,НЧ,общий,demontazh-b2c,False
снести дом на участке,1357,5,5,2,demonti.ru;snos24.ru,0,not_planned,,,28,/,НЧ,общий,,False
снос построек на дачном участке цена и вывоз,7,5,5,2,demonti.ru;snos24.ru,0,planned,коммерческий,localFALLBACK-WITHFREQ-20260425T151607Z:9,11,/,НЧ,коммерческий,vyvoz-musora;demontazh-b2c,True
снос дом,118643,5,5,2,demonti.ru;snos24.ru,0,not_planned,,,14,/,НЧ,коммерческий,demontazh-b2c,False
снос зданий в московской области,83,5,5,2,demonti.ru;snos24.ru,0,not_planned,,,30,/,НЧ,коммерческий+локальный,demontazh-b2c,False
промышленный альпинизм сайт,27,4,1,2,formula-v.ru;promtehalp.ru,0,not_planned,,,22,/,НЧ,общий,,False
вскрытие межпанельных швов,17,4,4,2,formula-v.ru;promtehalp.ru,0,not_planned,,,22,/service/germetizacziya-shvov,НЧ,общий,,False
работы по герметизации межпанельных швов,64,4,4,2,promalper.ru;promtehalp.ru,0,not_planned,,,22,/germetizacziya-mezhpanelnyix-shvov.html,НЧ,общий,,False
стоимость работы промышленного альпиниста,78,4,4,2,formula-v.ru;promtehalp.ru,0,not_planned,,,28,/uslugi,НЧ,коммерческий,,False
монтаж и демонтаж конструкций на высоте,414,4,4,2,formula-v.ru;promtehalp.ru,0,not_planned,,,12,/service/vysotnyj-montazh-demontazh,НЧ,общий,demontazh-b2c,False
услуги альпиниста цена,142,4,4,3,formula-v.ru;promalper.ru;promtehalp.ru,0,not_planned,,,17,/,НЧ,коммерческий,,False
смета на ремонт межпанельных швов с помощью альпинистов,5,4,4,3,formula-v.ru;promalper.ru;promtehalp.ru,1,not_planned,,,7,/uslugi/germetizatsiya-i-gidroizolyatsiya/germetizatsiya-mezhpanelnykh-shvov,НЧ,коммерческий,,False
работы по ремонту фасада здания,447,4,4,2,promalper.ru;promtehalp.ru,0,not_planned,,,15,/remont-fasadov.html,НЧ,общий,,False
авито промышленные альпинисты,65,4,3,2,promalper.ru;promtehalp.ru,0,not_planned,,,21,/,НЧ,общий,,False
спил деревьев в рощино,6,4,4,2,alpme.ru;forest-service.ru,0,not_planned,,,25,/our-services/visotnie_raboti/udalenie_derevjev,НЧ,коммерческий,arboristika,False
промышленный альпинизм москва цены,33,4,4,3,alpme.ru;formula-v.ru;promalper.ru,0,not_planned,,,17,/msk/promalp,НЧ,коммерческий+локальный,,False
вывоз срубленных деревьев 8 букв сканворд,4,4,4,2,arboristik.ru;drovosek-mo.ru,0,not_planned,,,21,/vyivoz-porubochnyih-ostatkov,НЧ,коммерческий,vyvoz-musora;arboristika,True
сколько стоит спилить дерево на кладбище,11,4,4,6,arborist.su;arboristik.ru;drovosek-mo.ru;lesoruby.com;rusarbo.ru;virubka-dereva.ru,3,not_planned,,,3,/spil-derevev/spil-derevev-na-kladbishhe,НЧ,коммерческий,arboristika,False
сколько стоит распилить горбыль,124,4,4,4,arboristik.ru;drovosek-mo.ru;promalper.ru;virubka-dereva.ru,0,not_planned,,,16,/raschistka-uchastka-ot-porosli-i-derevev/raspilka-derevev-na-drova-tsena-stoimost,НЧ,коммерческий,,False
удаление деревьев в москве,15,4,4,9,arborist.su;arboristik.ru;demonti.ru;drovosek-mo.ru;forest-service.ru;lesoruby.com;lesovod.su;rusarbo.ru;virubka-dereva.ru,2,planned,общий,localFALLBACK-WITHFREQ-20260425T151607Z:20,5,/,НЧ,коммерческий+локальный,arboristika,False
спилить дерево стоимость,66,4,1,4,arboristik.ru;drovosek-mo.ru;treeworkers.ru;virubka-dereva.ru,2,not_planned,,,6,/tsenyi,НЧ,коммерческий,arboristika,False
спил дерева на участке,922,4,4,6,arboristik.ru;drovosek-mo.ru;lesoruby.com;lesovod.su;rusarbo.ru;virubka-dereva.ru,2,planned,общий,localFALLBACK-WITHFREQ-20260425T151607Z:8,6,/tsenyi,НЧ,коммерческий,arboristika,False
сколько стоит спилить одно дерево на участке,14,4,4,8,arboristik.ru;demonti.ru;drovosek-mo.ru;forest-service.ru;lesoruby.com;lesovod.su;spilservis.ru;virubka-dereva.ru,4,not_planned,,,1,/tsenyi,НЧ,коммерческий,arboristika,False
как называется обрезка деревьев в городе,5,4,4,4,arborist.su;arboristik.ru;lesoruby.com;virubka-dereva.ru,0,not_planned,,,21,/services/obrezka-derevev/kronirovanie-derevyev,НЧ,коммерческий,arboristika,False
стоимость выкорчевывания деревьев на участке,5,4,4,4,arboristik.ru;forest-service.ru;lesoruby.com;spilservis.ru,1,not_planned,,,6,/price,НЧ,коммерческий,arboristika,False
стоимость обрезки деревьев,120,4,4,8,arborist.su;arboristik.ru;drovosek-mo.ru;forest-service.ru;lesovod.su;spilservis.ru;treeworkers.ru;virubka-dereva.ru,2,not_planned,,,7,/price,НЧ,коммерческий,arboristika,False
вывоз спиленных веток,66,4,4,2,arboristik.ru;drovosek-mo.ru,0,not_planned,,,13,/vyivoz-porubochnyih-ostatkov,НЧ,коммерческий,vyvoz-musora;arboristika,True
санитарная рубка деревьев,851,4,4,3,arborist.su;arboristik.ru;virubka-dereva.ru,0,not_planned,,,11,/services/udalenie-derevev/sanitarnaya-vyrubka-derevev,НЧ,общий,arboristika,False
санитарная обрезка деревьев цена,12,4,4,4,arborist.su;arboristik.ru;lesoruby.com;spilservis.ru,2,planned,коммерческий,localFALLBACK-WITHFREQ-20260425T151607Z:39,5,/price/price-obrezka-kronirovanie-dereviev,НЧ,коммерческий,arboristika,False
спил опасных деревьев,72,4,4,8,arborist.su;arboristik.ru;demonti.ru;drovosek-mo.ru;forest-service.ru;lesovod.su;spilservis.ru;virubka-dereva.ru,3,not_planned,,,5,/price,НЧ,коммерческий,arboristika,False
удаление пней деревьев,141,4,4,5,arboristik.ru;drovosek-mo.ru;forest-service.ru;lesoruby.com;spilservis.ru,2,not_planned,,,8,/,НЧ,коммерческий,arboristika,False
расценка на вырубку деревьев и кустарников,14,4,4,8,arborist.su;arboristik.ru;drovosek-mo.ru;forest-service.ru;lesoruby.com;rusarbo.ru;spilservis.ru;virubka-dereva.ru,4,not_planned,,,5,/tsenyi,НЧ,коммерческий,arboristika,False
сколько стоит спилить деревья на участке,188,4,4,6,arboristik.ru;drovosek-mo.ru;forest-service.ru;lesovod.su;spilservis.ru;virubka-dereva.ru,3,not_planned,,,5,/tsenyi,НЧ,коммерческий,arboristika,False
стоимость вырубки деревьев на участке,32,4,4,7,arborist.su;arboristik.ru;drovosek-mo.ru;forest-service.ru;lesoruby.com;lesovod.su;virubka-dereva.ru,2,not_planned,,,4,/price,НЧ,коммерческий,arboristika,False
уборка деревьев на участке,50,4,4,3,arboristik.ru;drovosek-mo.ru;forest-service.ru,2,not_planned,,,4,/tsenyi,НЧ,общий,arboristika,False
стоимость спилить дерево,66,4,3,8,arborist.su;arboristik.ru;demonti.ru;drovosek-mo.ru;lesovod.su;rusarbo.ru;spilservis.ru;virubka-dereva.ru,3,not_planned,,,4,/tsenyi,НЧ,коммерческий,arboristika,False
расчистить участок под строительство,150,4,4,2,arboristik.ru;lesovod.su,1,not_planned,,,10,/raschistka-uchastka-ot-derevev,НЧ,общий,,False
