keyword,ws,wsk,superwsk,domains_count,domains_list,domains_top10_count,our_status,our_intent,our_cluster,min_competitor_pos,top_competitor_url,tier_freq,intent_marker,cluster_hint,multi_cluster
расценка на демонтаж металлического ограждения,69,10,8,1,demonti.ru,0,not_planned,,,28,/demontazh-ograzhdeniya,НЧ,коммерческий,demontazh-b2c,False
перенос сарая на участке стоимость,11,10,10,1,demonti.ru,0,not_planned,,,33,/demontazh-saraya-1,НЧ,коммерческий,,False
расценка на демонтаж ограждения металлического,69,10,2,1,demonti.ru,0,not_planned,,,19,/demontazh-ograzhdeniya,НЧ,коммерческий,demontazh-b2c,False
кто осуществляет перевод бригады на другое рабочее место,60,9,9,1,umisky.ru,0,not_planned,,,46,/about/docs/797,НЧ,общий,,False
требования охраны труда при работе на высоте кратко,45,9,9,1,umisky.ru,0,not_planned,,,40,/about/docs/797,НЧ,общий,,False
что не допускается использовать для подъема на кровлю и спуска с нее ответ на тест,9,9,9,1,umisky.ru,0,not_planned,,,38,/about/docs/797,НЧ,общий,,False
правила охраны труда при работе на высоте 782н,13697,9,9,1,umisky.ru,0,not_planned,,,37,/about/docs/797,НЧ,общий,,False
допускается ли работник к работе без прохождения медицинского осмотра на высоте,9,9,8,1,umisky.ru,0,not_planned,,,35,/about/docs/797,НЧ,общий,,False
работы на высоте это сколько метров от земли,25,9,9,1,umisky.ru,0,not_planned,,,35,/about/docs/797,НЧ,информационный,,False
приказ no 782,1361,9,9,1,umisky.ru,0,not_planned,,,34,/about/docs/797,НЧ,общий,,False
периодичность проверки знаний работ на высоте,1362,9,9,1,umisky.ru,0,not_planned,,,34,/about/docs/797,НЧ,общий,,False
приказ 872н работы на высоте,11,9,9,1,umisky.ru,0,not_planned,,,33,/about/docs/797,НЧ,общий,,False
группы безопасности по высоте,17401,9,9,1,umisky.ru,0,not_planned,,,32,/about/docs/797,НЧ,общий,,False
на какую высоту можно подниматься без допуска на работе,12,9,9,1,umisky.ru,0,not_planned,,,29,/about/docs/797,НЧ,общий,,False
в каком случае запрещается проведение любых работ на высоте золотые правила ответ,9,9,9,1,umisky.ru,0,not_planned,,,27,/about/docs/797,НЧ,общий,,False
с какого возраста работники допускаются к работам на высоте,441,9,3,1,umisky.ru,0,not_planned,,,27,/about/docs/797,НЧ,общий,,False
распределите 10 видов работ выполняемых на высоте по соответствующим полям,15,9,9,1,umisky.ru,0,not_planned,,,26,/about/docs/797,НЧ,общий,,False
кто не допускается к работе на высоте,45,9,9,1,umisky.ru,0,not_planned,,,25,/about/docs/797,НЧ,общий,,False
каким должен быть угол наклона лестниц лесов к горизонтальной поверхности,152,9,9,1,umisky.ru,0,not_planned,,,24,/about/docs/797,НЧ,информационный,,False
правила охраны труда при выполнении работ на высоте,2051,9,9,1,umisky.ru,0,not_planned,,,22,/about/docs/797,НЧ,общий,,False
работники относящиеся к 3 группе по безопасности работ на высоте могут быть допущены при условии,125,9,9,1,umisky.ru,0,not_planned,,,21,/about/docs/797,НЧ,общий,,False
правила по от высота,14881,9,8,1,umisky.ru,0,not_planned,,,21,/about/docs/797,НЧ,общий,,False
температура воды для мытья остекления,762,9,9,1,umisky.ru,0,not_planned,,,21,/about/docs/797,НЧ,общий,,False
на сколько можно продлить наряд допуск на высоту,14,9,7,1,umisky.ru,0,not_planned,,,20,/about/docs/797,НЧ,информационный,,False
каких ответственных лиц необходимо назначить для организации безопасного проведения работ на высоте,16,9,9,1,umisky.ru,0,not_planned,,,18,/about/docs/797,НЧ,коммерческий,,False
в каких случаях допускается проводить работы на высоте без оформления наряда допуска,23,9,9,1,umisky.ru,0,not_planned,,,15,/about/docs/797,НЧ,общий,,False
рабочие места грузоподъемных механизмов расположенных выше 5 м должны обеспечиваться,142,9,9,1,umisky.ru,0,not_planned,,,13,/about/docs/797,НЧ,общий,,False
какую группу должен иметь работник выполняющий функцию страхующего,486,9,7,1,umisky.ru,0,not_planned,,,13,/about/docs/797,НЧ,общий,,False
какие ограждения должны иметь проемы для перемещения грузов на леса,13,9,9,1,umisky.ru,1,not_planned,,,4,/about/docs/797,НЧ,информационный,,False
сп 12 04 2002,150,9,9,1,umisky.ru,0,not_planned,,,26,/about/docs/42,НЧ,общий,,False
снип 12 04 2002 табл 1,18,9,4,1,umisky.ru,0,not_planned,,,19,/about/docs/42,НЧ,общий,,False
инвентарь альпиниста,40,9,9,1,umisky.ru,0,not_planned,,,38,/about/articles/podbiraem-bazovyj-komplekt-snaryazheniya-alpinista,НЧ,общий,,False
irata обучение промышленному альпинизму,12,9,9,1,umisky.ru,0,not_planned,,,20,/about/articles/cert_and_study,НЧ,общий,,False
периодичность обучения работ на высоте,2485,9,9,1,umisky.ru,0,not_planned,,,46,/about/docs/797,НЧ,общий,,False
ходить по уложенной арматуре допускается только по специальным настилам шириной не менее,30,9,9,1,umisky.ru,0,not_planned,,,37,/about/docs/797,НЧ,общий,,False
приказ о назначении ответственного за производство работ на высоте,81,9,9,1,umisky.ru,0,not_planned,,,36,/about/docs/797,НЧ,общий,,False
инструкция по охране труда работы на высоте,1078,9,5,1,umisky.ru,0,not_planned,,,36,/about/docs/797,НЧ,информационный,,False
требования по охране труда работников при перемещении по конструкциям и высотным объектам,63,9,9,1,umisky.ru,0,not_planned,,,34,/about/docs/797,НЧ,общий,,False
работы относящиеся к работам на высоте,22474,9,9,1,umisky.ru,0,not_planned,,,31,/about/docs/797,НЧ,общий,,False
места и способы закрепления системы канатного доступа и страховочной системы к анкерным устройствам,349,9,9,1,umisky.ru,0,not_planned,,,29,/about/docs/797,НЧ,общий,,False
инструкция по охране труда при работах на высоте,915,9,9,1,umisky.ru,0,not_planned,,,29,/about/docs/797,НЧ,информационный,,False
работа на высоте 782,2201,9,5,1,umisky.ru,0,not_planned,,,26,/about/docs/797,НЧ,общий,,False
требования к использованию удерживающих систем,24,9,9,1,umisky.ru,0,not_planned,,,25,/about/docs/797,НЧ,общий,,False
с какого возраста допускаются работники к работам на высоте,441,9,5,1,umisky.ru,0,not_planned,,,22,/about/docs/797,НЧ,общий,,False
требования правил охраны труда при работе на высоте,1302,9,9,1,umisky.ru,0,not_planned,,,22,/about/docs/797,НЧ,общий,,False
какое максимальное расстояние должно быть между стеной трубы и внутренним краем рабочей площадки,72,9,9,1,umisky.ru,0,not_planned,,,21,/about/docs/797,НЧ,общий,,False
приказ номер 782 н,132,9,9,1,umisky.ru,0,not_planned,,,20,/about/docs/797,НЧ,общий,,False
на какой срок выдается наряд допуск при выполнении работ на высоте,23,9,9,1,umisky.ru,0,not_planned,,,18,/about/docs/797,НЧ,информационный,,False
правила по охране труда при работе на высоте статус,266,9,6,1,umisky.ru,0,not_planned,,,18,/about/docs/797,НЧ,общий,,False
заготовка элементов и деталей кровель непосредственно на крыше,176,9,9,1,umisky.ru,0,not_planned,,,17,/about/docs/797,НЧ,общий,,False
какой должна быть масса сборочных элементов при монтаже средств подмащивания на земле или перекрытии,200,9,8,1,umisky.ru,0,not_planned,,,16,/about/docs/797,НЧ,информационный,,False
для уменьшения риска травмирования работника оставшегося в страховочной системе после остановки,169,9,9,1,umisky.ru,0,not_planned,,,14,/about/docs/797,НЧ,общий,,False
какие лица должны назначаться для организации безопасного производства работ на высоте выполняемых,50,9,9,1,umisky.ru,0,not_planned,,,11,/about/docs/797,НЧ,коммерческий,,False
при установке средств подмащивания на проезжей части дороги необходимо выставить знаки на расстоянии,75,9,9,1,umisky.ru,0,not_planned,,,11,/about/docs/797,НЧ,общий,,False
в течении какого максимального времени после падения работника с рабочего места его необходимо,173,9,9,1,umisky.ru,0,not_planned,,,11,/about/docs/797,НЧ,общий,,False
снип 12 04 2002 часть 1,122,9,9,1,umisky.ru,0,not_planned,,,21,/about/docs/42,НЧ,общий,,False
снип 12 03 2001 безопасность труда в строительстве часть 1 общие требования заменен на сп,9,9,9,1,umisky.ru,0,not_planned,,,41,/about/docs/41,НЧ,общий,,False
снип 12 03 2001 безопасность труда в строительстве действует или нет,39,9,9,1,umisky.ru,0,not_planned,,,40,/about/docs/41,НЧ,общий,,False
снип безопасность труда,3898,9,6,1,umisky.ru,0,not_planned,,,23,/about/docs/41,НЧ,общий,,False
снаряжение для промальпа,110,9,9,1,umisky.ru,0,not_planned,,,30,/about/articles/podbiraem-bazovyj-komplekt-snaryazheniya-alpinista,НЧ,общий,,False
при какой длительности работ с использованием системы канатного доступа применяется рабочее сиденье,21,9,9,1,umisky.ru,0,not_planned,,,43,/about/docs/797,НЧ,информационный,,False
какое минимальное расстояние от пола до элементов перекрытия должно быть в одиночных проходах,129,9,9,1,umisky.ru,0,not_planned,,,41,/about/docs/797,НЧ,общий,,False
кто может изменять состав работников в бригаде,20,9,9,1,umisky.ru,0,not_planned,,,36,/about/docs/797,НЧ,общий,,False
инструкция работа на высоте,4759,9,4,1,umisky.ru,0,not_planned,,,35,/about/docs/797,НЧ,информационный,,False
продление наряда допуска на высоте,145,9,9,1,umisky.ru,0,not_planned,,,32,/about/docs/797,НЧ,общий,,False
сп работы на высоте,138,9,8,1,umisky.ru,0,not_planned,,,31,/about/docs/797,НЧ,общий,,False
что не входит в комплект спецодежды работающего на высоте,10,9,9,1,umisky.ru,0,not_planned,,,28,/about/docs/797,НЧ,общий,,False
какие работы относятся к работам на высоте укажите все правильные ответы,35,9,9,1,umisky.ru,0,not_planned,,,27,/about/docs/797,НЧ,информационный,,False
на кого распространяются требования правил работ на высоте,425,9,9,1,umisky.ru,0,not_planned,,,26,/about/docs/797,НЧ,общий,,False
работы на высоте сп,138,9,1,1,umisky.ru,0,not_planned,,,26,/about/docs/797,НЧ,общий,,False
с какого возраста допускаются к работе на высоте,825,9,9,1,umisky.ru,0,not_planned,,,25,/about/docs/797,НЧ,общий,,False
при какой минимальной скорости воздушного потока в открытых местах выполнение работ на высоте,112,9,9,1,umisky.ru,0,not_planned,,,23,/about/docs/797,НЧ,информационный,,False
какие обязанности в отношении выданных сиз предписывают правила работникам к работам на высоте,51,9,9,1,umisky.ru,0,not_planned,,,22,/about/docs/797,НЧ,информационный,,False
при помощи чего производится натяжение каната и подтверждение правильного натяжения,9,9,9,1,umisky.ru,0,not_planned,,,22,/about/docs/797,НЧ,общий,,False
работники ответственные за безопасное ведение работ,1624,9,9,1,umisky.ru,0,not_planned,,,22,/about/docs/797,НЧ,общий,,False
